doc_id,block_type,para_id,sent_id,is_para_final,page_n,textstring_rich,textstring_base,textstring_simple
brunfels_apodixis_1531,body,190,1,True,191,Des ist zwey geschlecht/ maͤnnlichs/ vnnd weyblichs/ das maͤnnlin mit hym̃el blaw farben bluͤmlin/ das weblin mit gelen bluͤmlin/ yedes vff ein ellenbogen hoch.,des ist zwey geschlecht/ männlichs/ vnnd weyblichs/ das männlin mit hym̃el blaw farben blümlin/ das weblin mit gelen blümlin/ yedes vff ein ellenbogen hoch.,des ist zwey geschlecht mannlichs unnd weyblichs das mannlin mit hymmel blaw farben blumlin das weblin mit gelen blumlin yedes uff ein ellenbogen hoch
brunfels_apodixis_1531,head,191,0,False,191,¶ Juden kyrßen.,juden kyrßen.,iuden kyrssen
brunfels_apodixis_1531,head,191,1,True,191,Alkakengi.,alkakengi.,alkakengi
brunfels_apodixis_1531,body,192,0,False,191,Juden kyrßen von den Kriechen vnd Latinischen Alkakengi genant/ vnnd von den Teütschen Juden kyrßen/ oder Schlutten/ oder Boberellen/ von vilen wol bekant/ ist ein kraut ellenbogen hoch/ mit rotfarben blasen/ darinn rotboͤr wie die roten kyrßen seind.,juden kyrßen von den kriechen vnd latinischen alkakengi genant/ vnnd von den teütschen juden kyrßen/ oder schlutten/ oder boberellen/ von vilen wol bekant/ ist ein kraut ellenbogen hoch/ mit rotfarben blasen/ darinn rotbör wie die roten kyrßen seind.,iuden kyrssen uon den kriechen und latinischen alkakengi genant unnd uon den teutschen iuden kyrssen oder schlutten oder boberellen uon uilen wol bekant ist ein kraut ellenbogen hoch mit rotfarben blasen darinn rotbor wie die roten kyrssen seind
brunfels_apodixis_1531,body,192,1,True,191,Vnd würt auch von etlichen Latinischẽ Solatrum rubeum genant/ das ist/ roter nacht schat/ darumb das sein bletter gleich seind dem Solatro/ das ist/ dem Nacht schat.,vnd würt auch von etlichen latinischẽ solatrum rubeum genant/ das ist/ roter nacht schat/ darumb das sein bletter gleich seind dem solatro/ das ist/ dem nacht schat.,und wurt auch uon etlichen latinischen solatrum rubeum genant das ist roter nacht schat darumb das sein bletter gleich seind dem solatro das ist dem nacht schat
brunfels_apodixis_1531,head,193,0,False,191,¶ Jsop.,jsop.,isop
brunfels_apodixis_1531,head,193,1,True,191,Hyssopus.,hyssopus.,hyssopus
brunfels_apodixis_1531,body,194,0,True,191,Jsop von den Latinischen vnd Kriechischen Hyssopus genant/ vnnd von den Teütschen Jsop/ oder Kirch isop/ oder Jpfen/ zuͦ vnderscheyd eim kraut dz man auch in etlichẽ landen Jsop heisszet/ vñ latinischer zungen Satureia/ darauß klein Jsop baͤsemlin gemacht werden.,jsop von den latinischen vnd kriechischen hyssopus genant/ vnnd von den teütschen jsop/ oder kirch isop/ oder jpfen/ zu vnderscheyd eim kraut dz man auch in etlichẽ landen jsop heisszet/ vñ latinischer zungen satureia/ darauß klein jsop bäsemlin gemacht werden.,isop uon den latinischen und kriechischen hyssopus genant unnd uon den teutschen isop oder kirch isop oder ipfen zu underscheyd eim kraut dz man auch in etlichen landen isop heisszet und latinischer zungen satureia darauss klein isop basemlin gemacht werden
brunfels_apodixis_1531,head,195,0,False,191,¶ Jbisch.,jbisch.,ibisch
brunfels_apodixis_1531,head,195,1,True,191,Altea.,altea.,altea
brunfels_apodixis_1531,body,196,0,True,191,Jbisch wurtzel in latin Altea/ oder Malua hispanica.,jbisch wurtzel in latin altea/ oder malua hispanica.,ibisch wurtzel in latin altea oder malua hispanica
brunfels_apodixis_1531,head,197,0,False,191,¶ Jngryen.,jngryen.,ingryen
brunfels_apodixis_1531,head,197,1,True,191,Pertuinca.,pertuinca.,pertuinca
brunfels_apodixis_1531,body,198,0,True,191,Jngryen in latin Peruinca genant/ ist ein kraut vff der erdẽ hynflechtend/ gleich den bletter des Buchsbaums/ doch ein wenig spitziger/ vilen wol bekant/ darumb das man kraͤntz daruß machet/ so man zuͦ dem tantz gat.,jngryen in latin peruinca genant/ ist ein kraut vff der erdẽ hynflechtend/ gleich den bletter des buchsbaums/ doch ein wenig spitziger/ vilen wol bekant/ darumb das man kräntz daruß machet/ so man zu dem tantz gat.,ingryen in latin peruinca genant ist ein kraut uff der erden hynflechtend gleich den bletter des buchsbaums doch ein wenig spitziger uilen wol bekant darumb das man krantz daruss machet so man zu dem tantz gat
brunfels_apodixis_1531,head,199,0,False,191,¶ Karten.,karten.,karten
brunfels_apodixis_1531,head,199,1,True,191,Virga pastoris.,virga pastoris.,uirga pastoris
brunfels_apodixis_1531,body,200,0,True,191,KArten von den Kriechen Dipseas/ vnd in latinischer zungen Virga pastoris/ oder Cardo sullonum/ vnd zuͦ teütsch Karten kraut/ oder Buͦben strel genant/ ist ein kraut innwendig hol voller stacheln/ vnd von vilen wol bekant.,karten von den kriechen dipseas/ vnd in latinischer zungen virga pastoris/ oder cardo sullonum/ vnd zu teütsch karten kraut/ oder buben strel genant/ ist ein kraut innwendig hol voller stacheln/ vnd von vilen wol bekant.,karten uon den kriechen dipseas und in latinischer zungen uirga pastoris oder cardo sullonum und zu teutsch karten kraut oder buben strel genant ist ein kraut innwendig hol uoller stacheln und uon uilen wol bekant
brunfels_apodixis_1531,head,201,0,False,191,¶ Koͤrbelkraut.,körbelkraut.,korbelkraut
brunfels_apodixis_1531,head,201,1,True,191,Ceri folium,ceri folium,ceri folium
brunfels_apodixis_1531,body,202,0,True,191,Kerbelkraut von den Latinischen Ceri folium genant/ vnd von den Teütschen Koͤrbelkraut/ vilẽ wol bekant/ ist wachßen in der leng vnd hoͤhe zweyer ellenbogen hoch.,kerbelkraut von den latinischen ceri folium genant/ vnd von den teütschen körbelkraut/ vilẽ wol bekant/ ist wachßen in der leng vnd höhe zweyer ellenbogen hoch.,kerbelkraut uon den latinischen ceri folium genant und uon den teutschen korbelkraut uilen wol bekant ist wachssen in der leng und hohe zweyer ellenbogen hoch
brunfels_apodixis_1531,head,203,0,False,191,¶ Knoblouch.,knoblouch.,knoblouch
brunfels_apodixis_1531,head,203,1,True,191,Allium.,allium.,allium
brunfels_apodixis_1531,body,204,0,False,191,Knoblouch von den Kriechen Scordion/ vnd von den Arabischen Thaum genant/ vnd in latin Allium/ vnd von den Teütschen Knoblouch.,knoblouch von den kriechen scordion/ vnd von den arabischen thaum genant/ vnd in latin allium/ vnd von den teütschen knoblouch.,knoblouch uon den kriechen scordion und uon den arabischen thaum genant und in latin allium und uon den teutschen knoblouch
brunfels_apodixis_1531,body,204,1,False,191,Aber in der warheit ist Scordion wilder Knoblouch/ als die Latinischen schriben.,aber in der warheit ist scordion wilder knoblouch/ als die latinischen schriben.,aber in der warheit ist scordion wilder knoblouch als die latinischen schriben
brunfels_apodixis_1531,body,204,2,True,191,Es ist aber das der wild Knoblouch nit von jm selber wachßet/ als vngepflantzt oder gesetzt/ sunder werden gepflantzt von den zehen.,es ist aber das der wild knoblouch nit von jm selber wachßet/ als vngepflantzt oder gesetzt/ sunder werden gepflantzt von den zehen.,es ist aber das der wild knoblouch nit uon im selber wachsset als ungepflantzt oder gesetzt sunder werden gepflantzt uon den zehen
brunfels_apodixis_1531,head,205,0,False,191,¶ Klee.,klee.,klee
brunfels_apodixis_1531,head,205,1,True,191,Trifolium.,trifolium.,trifolium
brunfels_apodixis_1531,body,206,0,True,191,Klee in den wysen wachßet/ von den Kriechen Lotos genant/ aber in Latinischer zungen genant Trifolium/ vnd teütscher zungen Klee/ oder Dreyblat/ vnd sein bluͦm im Elsas Feysch bluͦmen/ darum̃das sye rotfarb seind gleich dẽ gereüchten fleysch/ wachßet vff den wysen/ oder matten.,klee in den wysen wachßet/ von den kriechen lotos genant/ aber in latinischer zungen genant trifolium/ vnd teütscher zungen klee/ oder dreyblat/ vnd sein blum im elsas feysch blumen/ darum̃das sye rotfarb seind gleich dẽ gereüchten fleysch/ wachßet vff den wysen/ oder matten.,klee in den wysen wachsset uon den kriechen lotos genant aber in latinischer zungen genant trifolium und teutscher zungen klee oder dreyblat und sein blum im elsas feysch blumen darummdas sye rotfarb seind gleich den gereuchten fleysch wachsset uff den wysen oder matten
brunfels_apodixis_1531,head,207,0,False,191,¶ Katzen zagel.,katzen zagel.,katzen zagel
brunfels_apodixis_1531,head,207,1,True,191,Hippuris.,hippuris.,hippuris
brunfels_apodixis_1531,body,208,0,False,192,Katzen zagel kraut/ das kraut von den Kriechen Hippuris/ oder Equisetum/ vnnd in latinischer zungen Cauda equina/ vñ in teütscher sprach Katzen zagel/ oder klein Schafft hoͤw.,katzen zagel kraut/ das kraut von den kriechen hippuris/ oder equisetum/ vnnd in latinischer zungen cauda equina/ vñ in teütscher sprach katzen zagel/ oder klein schafft höw.,katzen zagel kraut das kraut uon den kriechen hippuris oder equisetum unnd in latinischer zungen cauda equina und in teutscher sprach katzen zagel oder klein schafft how
brunfels_apodixis_1531,body,208,1,False,192,Billicher hyeß es pferd schwantz/ oder pferd zagel.,billicher hyeß es pferd schwantz/ oder pferd zagel.,billicher hyess es pferd schwantz oder pferd zagel
brunfels_apodixis_1531,body,208,2,True,192,Dañ es ist gleich einem pferd schwantz/ in hoͤhe anderhalben ellenbogen hoch/ vilen wol bekannt.,dañ es ist gleich einem pferd schwantz/ in höhe anderhalben ellenbogen hoch/ vilen wol bekannt.,dann es ist gleich einem pferd schwantz in hohe anderhalben ellenbogen hoch uilen wol bekannt
brunfels_apodixis_1531,head,209,0,False,192,¶ Klapper roßen.,klapper roßen.,klapper rossen
brunfels_apodixis_1531,head,209,1,True,192,Anemone.,anemone.,anemone
brunfels_apodixis_1531,body,210,0,True,192,Klopper roßen/ von den Latinischen Flores papaueris rubei/ auch von etlichen Rotkorn roßen/ genant/ darumb das sye rot/ vnd on dem Korn wachßen.,klopper roßen/ von den latinischen flores papaueris rubei/ auch von etlichen rotkorn roßen/ genant/ darumb das sye rot/ vnd on dem korn wachßen.,klopper rossen uon den latinischen flores papaueris rubei auch uon etlichen rotkorn rossen genant darumb das sye rot und on dem korn wachssen
brunfels_apodixis_1531,head,211,0,False,192,¶ Lattich.,lattich.,lattich
brunfels_apodixis_1531,head,211,1,True,192,Lactuca.,lactuca.,lactuca
brunfels_apodixis_1531,body,212,0,False,192,LAttich von den Latinischen Lactuca genant/ des geschlechts dreyerley ist.,lattich von den latinischen lactuca genant/ des geschlechts dreyerley ist.,lattich uon den latinischen lactuca genant des geschlechts dreyerley ist
brunfels_apodixis_1531,body,212,1,False,192,Als Lactuca domestica/ Lactuca agrestis/ vnd Lactuca asinina.,als lactuca domestica/ lactuca agrestis/ vnd lactuca asinina.,als lactuca domestica lactuca agrestis und lactuca asinina
brunfels_apodixis_1531,body,212,2,False,192,Lactuca domestica/ das ist der gemeyn Lattich/ vnd ist zweyerley / als kruser/ vnd schlechter.,lactuca domestica/ das ist der gemeyn lattich/ vnd ist zweyerley / als kruser/ vnd schlechter.,lactuca domestica das ist der gemeyn lattich und ist zweyerley als kruser und schlechter
brunfels_apodixis_1531,body,212,3,False,192,Aber der kruß von den Jtalischen Scariola genant würt.,aber der kruß von den jtalischen scariola genant würt.,aber der kruss uon den italischen scariola genant wurt
brunfels_apodixis_1531,body,212,4,False,192,Es ist aber ein ander Scariola von den Teütschen Dudystel genant/ als ich geschriben hab in dem buͦchstaben. D. Aber Lactuca agrestis/ oder syluestris/ ist Geeßdystel/ vnd in latin Endiuia.,es ist aber ein ander scariola von den teütschen dudystel genant/ als ich geschriben hab in dem buchstaben. d. aber lactuca agrestis/ oder syluestris/ ist geeßdystel/ vnd in latin endiuia.,es ist aber ein ander scariola uon den teutschen dudystel genant als ich geschriben hab in dem buchstaben d aber lactuca agrestis oder syluestris ist geessdystel und in latin endiuia
brunfels_apodixis_1531,body,212,5,True,192,Es ist auch ein ander Lactuca mit einer roten wurtzel/ von den Teütschen Esels lattich/ vnnd in latin Lactuca asinia.,es ist auch ein ander lactuca mit einer roten wurtzel/ von den teütschen esels lattich/ vnnd in latin lactuca asinia.,es ist auch ein ander lactuca mit einer roten wurtzel uon den teutschen esels lattich unnd in latin lactuca asinia
brunfels_apodixis_1531,head,213,0,False,192,¶ Lyebstoͤckel.,lyebstöckel.,lyebstockel
brunfels_apodixis_1531,head,213,1,True,192,Leuisticum.,leuisticum.,leuisticum
brunfels_apodixis_1531,body,214,0,True,192,Lyebstockel von den Latinischen Leuisticum/ darum das sein wasser weisszet des menschen haut/ ist ein kraut mit eim langen holen stengel/ bletter gleich dem Peterling/ doch breyter.,lyebstockel von den latinischen leuisticum/ darum das sein wasser weisszet des menschen haut/ ist ein kraut mit eim langen holen stengel/ bletter gleich dem peterling/ doch breyter.,lyebstockel uon den latinischen leuisticum darum das sein wasser weisszet des menschen haut ist ein kraut mit eim langen holen stengel bletter gleich dem peterling doch breyter
brunfels_apodixis_1531,head,215,0,True,192,¶ Lauch Porrum.,lauch porrum.,lauch porrum
brunfels_apodixis_1531,body,216,0,False,192,Lauch von den Arabischen (?,lauch von den arabischen ?,lauch uon den arabischen
brunfels_apodixis_1531,body,216,1,False,192,)/ vnd von den Latinischen Porrum genant/ vnd ist vilerley geschlecht als gezeygt ist in dem buͦchstaben. E. Eßlauch/ vñ in dem buͦchstaben. K. Knoblouch/ zam̃er vnd wilder.,/ vnd von den latinischen porrum genant/ vnd ist vilerley geschlecht als gezeygt ist in dem buchstaben. e. eßlauch/ vñ in dem buchstaben. k. knoblouch/ zam̃er vnd wilder.,und uon den latinischen porrum genant und ist uilerley geschlecht als gezeygt ist in dem buchstaben e esslauch und in dem buchstaben k knoblouch zammer und wilder
brunfels_apodixis_1531,body,216,2,True,192,Aber von dem ich bye schreib/ ist ein kraut mit einer weisszen wurtzlen/ gleichet den jungen Ziblen.,aber von dem ich bye schreib/ ist ein kraut mit einer weisszen wurtzlen/ gleichet den jungen ziblen.,aber uon dem ich bye schreib ist ein kraut mit einer weisszen wurtzlen gleichet den iungen ziblen
brunfels_apodixis_1531,head,217,0,False,192,¶ Lienenbluͦm.,lienenblum.,lienenblum
brunfels_apodixis_1531,head,217,1,True,192,Caprifolium.,caprifolium.,caprifolium
brunfels_apodixis_1531,body,218,0,False,192,Lienen bluͦmen von den Kriechen Splenon/ oder Splenaria/ in latin Caprisolium/ oder Mater syluia/ vnd in teütschem Vnser frawen lien/ oder Specklilien/ vnnd ist ein kraut flechtend vff ander pflantzung wie reben/ vnd bluͤet zwey mol im jor.,lienen blumen von den kriechen splenon/ oder splenaria/ in latin caprisolium/ oder mater syluia/ vnd in teütschem vnser frawen lien/ oder specklilien/ vnnd ist ein kraut flechtend vff ander pflantzung wie reben/ vnd blüet zwey mol im jor.,lienen blumen uon den kriechen splenon oder splenaria in latin caprisolium oder mater syluia und in teutschem unser frawen lien oder specklilien unnd ist ein kraut flechtend uff ander pflantzung wie reben und bluet zwey mol im ior
brunfels_apodixis_1531,body,218,1,True,192,Es ist auch ein ander kraut/ von den Latinischen Mater sylua/ vnd in teütsch Wald meister genant/ von dem im. W. stot.,es ist auch ein ander kraut/ von den latinischen mater sylua/ vnd in teütsch wald meister genant/ von dem im. w. stot.,es ist auch ein ander kraut uon den latinischen mater sylua und in teutsch wald meister genant uon dem im w stot
brunfels_apodixis_1531,head,219,0,True,192,¶ Leberkraut Hepatica.,leberkraut hepatica.,leberkraut hepatica
brunfels_apodixis_1531,body,220,0,False,192,Leberkraut von den Latinischen Hepatica genant/ vnd in teütschem Leberkraut/ ist dreyerley gestalt.,leberkraut von den latinischen hepatica genant/ vnd in teütschem leberkraut/ ist dreyerley gestalt.,leberkraut uon den latinischen hepatica genant und in teutschem leberkraut ist dreyerley gestalt
brunfels_apodixis_1531,body,220,1,False,192,Das erst von dem ich hye schreiben biñ.,das erst von dem ich hye schreiben biñ.,das erst uon dem ich hye schreiben binn
brunfels_apodixis_1531,body,220,2,False,192,Das ander Wald meister/ von den Latinischen Mater sylue/ oder herba Stellaris genannt.,das ander wald meister/ von den latinischen mater sylue/ oder herba stellaris genannt.,das ander wald meister uon den latinischen mater sylue oder herba stellaris genannt
brunfels_apodixis_1531,body,220,3,False,192,Aber in warheit ist Mater sylua Caprisolium/ wiewol ettlich sprechen/ es sey Wald meister.,aber in warheit ist mater sylua caprisolium/ wiewol ettlich sprechen/ es sey wald meister.,aber in warheit ist mater sylua caprisolium wiewol ettlich sprechen es sey wald meister
brunfels_apodixis_1531,body,220,4,False,192,Das drit ist Guldin klee vñ die zwey wachßen in den waͤlden.,das drit ist guldin klee vñ die zwey wachßen in den wälden.,das drit ist guldin klee und die zwey wachssen in den walden
brunfels_apodixis_1531,body,220,5,True,192,Aber diß kraut wachßet in alten gaͤrten/ vnd an etlichen feüchten steinechten felßen/ mit kleinen blaͤttlin vff einander ligende/ wie Langwurtz/ oder Lungkraut/ doch kleiner/ das die Latinischen Herba pulmonis nennen.,aber diß kraut wachßet in alten gärten/ vnd an etlichen feüchten steinechten felßen/ mit kleinen blättlin vff einander ligende/ wie langwurtz/ oder lungkraut/ doch kleiner/ das die latinischen herba pulmonis nennen.,aber diss kraut wachsset in alten garten und an etlichen feuchten steinechten felssen mit kleinen blattlin uff einander ligende wie langwurtz oder lungkraut doch kleiner das die latinischen herba pulmonis nennen
brunfels_apodixis_1531,head,221,0,False,192,¶ Lavander.,lavander.,lauander
brunfels_apodixis_1531,head,221,1,True,192,Lauandula.,lauandula.,lauandula
brunfels_apodixis_1531,body,222,0,False,192,Lauander võ den Latinischen Lavandula/ gemeyngklich yederman bekant/ doch so ist sein zwey gestalt.,lauander võ den latinischen lavandula/ gemeyngklich yederman bekant/ doch so ist sein zwey gestalt.,lauander uon den latinischen lauandula gemeyngklich yederman bekant doch so ist sein zwey gestalt
brunfels_apodixis_1531,body,222,1,True,192,Das ein in latin Spicula genant/ vnnd in teütschem Spica/ des auch vil wachßet in dem land der Prouintz/ zuͦ diser zeit autch in teütscher nation/ gleich dem gemeynen Lauander/ von des bluͦmen ein oͤl würt gemacht/ genant oleum de spica.,das ein in latin spicula genant/ vnnd in teütschem spica/ des auch vil wachßet in dem land der prouintz/ zu diser zeit autch in teütscher nation/ gleich dem gemeynen lauander/ von des blumen ein öl würt gemacht/ genant oleum de spica.,das ein in latin spicula genant unnd in teutschem spica des auch uil wachsset in dem land der prouintz zu diser zeit autch in teutscher nation gleich dem gemeynen lauander uon des blumen ein ol wurt gemacht genant oleum de spica
brunfels_apodixis_1531,head,223,0,False,192,¶ Muͦterkraut.,muterkraut.,muterkraut
brunfels_apodixis_1531,head,223,1,True,192,Melissa.,melissa.,melissa
brunfels_apodixis_1531,body,224,0,False,192,MVterkraut von den Kriechen Melissophyllon/ oder Melisolium genant/ vnd in latin Citraria/ oder Melissa/ vnd in teütschem Muͦterkraut/ oder Melissen/ darumb das dz kraut nütz vnnd guͦt ist zuͦ dem schmertzen der muter/ vnnd überflüssig guͦt zuͦ dem hertzen.,mvterkraut von den kriechen melissophyllon/ oder melisolium genant/ vnd in latin citraria/ oder melissa/ vnd in teütschem muterkraut/ oder melissen/ darumb das dz kraut nütz vnnd gut ist zu dem schmertzen der muter/ vnnd überflüssig gut zu dem hertzen.,muterkraut uon den kriechen melissophyllon oder melisolium genant und in latin citraria oder melissa und in teutschem muterkraut oder melissen darumb das dz kraut nutz unnd gut ist zu dem schmertzen der muter unnd uberflussig gut zu dem hertzen
brunfels_apodixis_1531,body,224,1,False,192,Doch ein ander kraut Hertzwurtz/ in latin Ostrici genant würt.,doch ein ander kraut hertzwurtz/ in latin ostrici genant würt.,doch ein ander kraut hertzwurtz in latin ostrici genant wurt
brunfels_apodixis_1531,body,224,2,False,192,Wie wol der teütschter des Herbarium spricht/ dz Men sye Ostrici/ das da ist Meister wurtz/ oder Hertz wurtz/ aber es ist falsch.,wie wol der teütschter des herbarium spricht/ dz men sye ostrici/ das da ist meister wurtz/ oder hertz wurtz/ aber es ist falsch.,wie wol der teutschter des herbarium spricht dz men sye ostrici das da ist meister wurtz oder hertz wurtz aber es ist falsch
brunfels_apodixis_1531,body,224,3,False,192,Wañ Meu ist Anetum agreste/ Wild dillein kraut/ gleich dem Fenchel/ oder der Dillen.,wañ meu ist anetum agreste/ wild dillein kraut/ gleich dem fenchel/ oder der dillen.,wann meu ist anetum agreste wild dillein kraut gleich dem fenchel oder der dillen
brunfels_apodixis_1531,body,224,4,True,192,Aber die Meister wurtz ist gleich dem Angelica kraut/ war ist es das die wurtzlen in der tugend sich vergleichen in etlichen krefften/ darumb ein für die ander offt genummen würt.,aber die meister wurtz ist gleich dem angelica kraut/ war ist es das die wurtzlen in der tugend sich vergleichen in etlichen krefften/ darumb ein für die ander offt genummen würt.,aber die meister wurtz ist gleich dem angelica kraut war ist es das die wurtzlen in der tugend sich uergleichen in etlichen krefften darumb ein fur die ander offt genummen wurt
brunfels_apodixis_1531,head,225,0,False,192,¶ Meyblumen.,meyblumen.,meyblumen
brunfels_apodixis_1531,head,225,1,True,192,Lilium conuallium.,lilium conuallium.,lilium conuallium
brunfels_apodixis_1531,body,226,0,True,192,Meybluͦmen die weisszen/ von den Latinischen Lilium conuallium genant/ vñ von den Teütschẽ Meybluͤmlin/ darumb das es im Meyen wechßt/ vilen wolbekannt.,meyblumen die weisszen/ von den latinischen lilium conuallium genant/ vñ von den teütschẽ meyblümlin/ darumb das es im meyen wechßt/ vilen wolbekannt.,meyblumen die weisszen uon den latinischen lilium conuallium genant und uon den teutschen meyblumlin darumb das es im meyen wechsst uilen wolbekannt
brunfels_apodixis_1531,head,227,0,False,192,¶ Maurpfeffer.,maurpfeffer.,maurpfeffer
brunfels_apodixis_1531,head,227,1,True,192,Crassula.,crassula.,crassula
brunfels_apodixis_1531,body,228,0,False,192,Maurpfeffer von den Latinischen Crasaula minor/ oder Vermicularis/ vnnd von den Kriechen herba Crassula/ vñ in teütschem Maurpfeffer/ oder Katzen trübel/ darumb das es gern an den altẽ mauren wachßen ist/ mit kleinen boͤren wie weissze koͤrnlin.,maurpfeffer von den latinischen crasaula minor/ oder vermicularis/ vnnd von den kriechen herba crassula/ vñ in teütschem maurpfeffer/ oder katzen trübel/ darumb das es gern an den altẽ mauren wachßen ist/ mit kleinen bören wie weissze körnlin.,maurpfeffer uon den latinischen crasaula minor oder uermicularis unnd uon den kriechen herba crassula und in teutschem maurpfeffer oder katzen trubel darumb das es gern an den alten mauren wachssen ist mit kleinen boren wie weissze kornlin
brunfels_apodixis_1531,body,228,1,True,192,Es ist auch ein anders/ doch kleiner vff zweyer gleych eins fingers lang/ von den Teütschin Erdweiß genannt/ vnnd wechßet auch vff den mauren.,es ist auch ein anders/ doch kleiner vff zweyer gleych eins fingers lang/ von den teütschin erdweiß genannt/ vnnd wechßet auch vff den mauren.,es ist auch ein anders doch kleiner uff zweyer gleych eins fingers lang uon den teutschin erdweiss genannt unnd wechsset auch uff den mauren
brunfels_apodixis_1531,head,229,0,False,192,¶ Maioran.,maioran.,maioran
brunfels_apodixis_1531,head,229,1,True,192,Maiorana.,maiorana.,maiorana
brunfels_apodixis_1531,body,230,0,True,192,Maioran/ võ den Kriechen Esbium oder Amarum/ vnd in latin Samsucus/ oder Maiorana/ vnd ist gar ein edler stam̃.,maioran/ võ den kriechen esbium oder amarum/ vnd in latin samsucus/ oder maiorana/ vnd ist gar ein edler stam̃.,maioran uon den kriechen esbium oder amarum und in latin samsucus oder maiorana und ist gar ein edler stamm
brunfels_apodixis_1531,head,231,0,False,193,Myntz.,myntz.,myntz
brunfels_apodixis_1531,head,231,1,True,193,Menta.,menta.,menta
brunfels_apodixis_1531,body,232,0,False,193,Myntz von den Kriechen Hediosmon/ vnd in latin Menta/ des geschlechts manigfaltig ist.,myntz von den kriechen hediosmon/ vnd in latin menta/ des geschlechts manigfaltig ist.,myntz uon den kriechen hediosmon und in latin menta des geschlechts manigfaltig ist
brunfels_apodixis_1531,body,232,1,False,193,Als Bachmyntz/ von den Latinischen Menta rubea/ oder Menta aquatica genant/ vnd von den Teüzschen Bachmyntz/ oder Fischmyntz/ oder Rotmyntz. darumb/ dz sein stengel rotfarb/ vñ an feüchten enden wachßen ist/ da auch zuͦ zeiten fisch wonent.,als bachmyntz/ von den latinischen menta rubea/ oder menta aquatica genant/ vnd von den teüzschen bachmyntz/ oder fischmyntz/ oder rotmyntz. darumb/ dz sein stengel rotfarb/ vñ an feüchten enden wachßen ist/ da auch zu zeiten fisch wonent.,als bachmyntz uon den latinischen menta rubea oder menta aquatica genant und uon den teuzschen bachmyntz oder fischmyntz oder rotmyntz darumb dz sein stengel rotfarb und an feuchten enden wachssen ist da auch zu zeiten fisch wonent
brunfels_apodixis_1531,body,232,2,False,193,Es ist auch ein ander Myntz/ Menta saracenica/ vnd von den Teütschen Balsammyntz/ oder Vnfer frawen myntz/ mit langen blaͤtlin/ darumb das es starck schmacken ist wie balsam.,es ist auch ein ander myntz/ menta saracenica/ vnd von den teütschen balsammyntz/ oder vnfer frawen myntz/ mit langen blätlin/ darumb das es starck schmacken ist wie balsam.,es ist auch ein ander myntz menta saracenica und uon den teutschen balsammyntz oder unfer frawen myntz mit langen blatlin darumb das es starck schmacken ist wie balsam
brunfels_apodixis_1531,body,232,3,False,193,Es ist auch ein ander Myntz vff aͤckern wachßend/ võ den Latinischen Mentastrum genvnt/ vnnd von den Teütschen Acker myntz.,es ist auch ein ander myntz vff äckern wachßend/ võ den latinischen mentastrum genvnt/ vnnd von den teütschen acker myntz.,es ist auch ein ander myntz uff ackern wachssend uon den latinischen mentastrum genunt unnd uon den teutschen acker myntz
brunfels_apodixis_1531,body,232,4,False,193,Wie wol etlich sprechend und gar nahe alle/ Mentastrum das sey Bachmyntz/ das doch in Teütscher nation da für nicht gehalten würt/ sunder die vff dem acker wachßen ist.,wie wol etlich sprechend und gar nahe alle/ mentastrum das sey bachmyntz/ das doch in teütscher nation da für nicht gehalten würt/ sunder die vff dem acker wachßen ist.,wie wol etlich sprechend und gar nahe alle mentastrum das sey bachmyntz das doch in teutscher nation da fur nicht gehalten wurt sunder die uff dem acker wachssen ist
brunfels_apodixis_1531,body,232,5,False,193,Es ist auch ein ander Myntz/ mit weisszen/ runden/ borechten bletteren vnd stengel/ von den Latinischen Menta equi/ vnd von den Teütschen Rossz myntz gennat.,es ist auch ein ander myntz/ mit weisszen/ runden/ borechten bletteren vnd stengel/ von den latinischen menta equi/ vnd von den teütschen rossz myntz gennat.,es ist auch ein ander myntz mit weisszen runden borechten bletteren und stengel uon den latinischen menta equi und uon den teutschen rossz myntz gennat
brunfels_apodixis_1531,body,232,6,False,193,Aer selten gebrucht in der artzney.,aer selten gebrucht in der artzney.,aer selten gebrucht in der artzney
brunfels_apodixis_1531,body,232,7,False,193,Es ist auch ein ander kraut von den Latinischen Menta non odorifera/ von den Teütschen Nept Steinmyntz genannt.,es ist auch ein ander kraut von den latinischen menta non odorifera/ von den teütschen nept steinmyntz genannt.,es ist auch ein ander kraut uon den latinischen menta non odorifera uon den teutschen nept steinmyntz genannt
